"journal-article-10.2307_25656304-ngram1.txt","Taxes on Tax-Exempt Bonds"
"journal-article-10.2307_43611072-ngram1.txt","Sizing Up Repo"
"journal-article-10.2307_3694818-ngram1.txt","Dividend Changes and the Persistence of past Earnings Changes"
"journal-article-10.2307_222536-ngram1.txt","The High-Volume Return Premium"
"journal-article-10.2307_4622289-ngram1.txt","On the Importance of Measuring Payout Yield: Implications for Empirical Asset Pricing"
"journal-article-10.2307_23261329-ngram1.txt","The International Transmission of Bank Liquidity Shocks: Evidence from an Emerging Market"
"journal-article-10.2307_2697772-ngram1.txt","Range-Based Estimation of Stochastic Volatility Models"
"journal-article-10.2307_222480-ngram1.txt","How Big Are the Tax Benefits of Debt?"
"journal-article-10.2307_2329541-ngram1.txt","Bank Information Monopolies and the Mix of Private and Public Debt Claims"
"journal-article-10.2307_2328636-ngram1.txt","Why Does Stock Market Volatility Change Over Time?"
"journal-article-10.2307_3648216-ngram1.txt","Bookbuilding: How Informative Is the Order Book?"
"journal-article-10.2307_3699357-ngram1.txt","Offering versus Choice in 401(k) Plans: Equity Exposure and Number of Funds"
"journal-article-10.2307_2977155-ngram1.txt","The Postwar Rise in the Velocity of Money a Sectoral Analysis"
"journal-article-10.2307_43611061-ngram1.txt","Who Writes the News? Corporate Press Releases during Merger Negotiations"
"journal-article-10.2307_25094467-ngram1.txt","Volatility Information Trading in the Option Market"
"journal-article-10.2307_23324413-ngram1.txt","Lucky CEOs and Lucky Directors"
"journal-article-10.2307_42002626-ngram1.txt","Organization Capital and the Cross-Section of Expected Returns"
"journal-article-10.2307_222488-ngram1.txt","The Equity Share in New Issues and Aggregate Stock Returns"
"journal-article-10.2307_4123448-ngram1.txt","Insider Trading, News Releases, and Ownership Concentration"
"journal-article-10.2307_25094484-ngram1.txt","Back to the Beginning: Persistence and the Cross-Section of Corporate Capital Structure"
"journal-article-10.2307_3694854-ngram1.txt","Private Equity Performance: Returns, Persistence, and Capital Flows"
"journal-article-10.2307_3699327-ngram1.txt","Capital Gains Tax Overhang and Price Pressure"
"journal-article-10.2307_41305174-ngram1.txt","Overconfidence, Compensation Contracts, and Capital Budgeting"
"journal-article-10.2307_43611181-ngram1.txt","Legal Investor Protection and Takeovers"
"journal-article-10.2307_2326054-ngram1.txt","The Black Banks: An Assessment of Performance and Prospects"
"journal-article-10.2307_3094534-ngram1.txt","Learning about Internal Capital Markets from Corporate Spin-offs"
"journal-article-10.2307_3648179-ngram1.txt","An Empirical Analysis of Analysts' Target Prices: Short-Term Informativeness and Long-Term Dynamics"
"journal-article-10.2307_20487975-ngram1.txt","Public Information, IPO Price Formation, and Long-Run Returns: Japanese Evidence"
"journal-article-10.2307_2329389-ngram1.txt","Who Manages Risk? An Empirical Examination of Risk Management Practices in the Gold Mining Industry"
"journal-article-10.2307_42002613-ngram1.txt","Value and Momentum Everywhere"
"journal-article-10.2307_3694781-ngram1.txt","Moral Hazard and Optimal Subsidiary Structure for Financial Institutions"
"journal-article-10.2307_4622296-ngram1.txt","Global Growth Opportunities and Market Integration"
"journal-article-10.2307_40864990-ngram1.txt","Short Sellers and Financial Misconduct"
"journal-article-10.2307_42002603-ngram1.txt","Aggregate Risk and the Choice between Cash and Lines of Credit"
"journal-article-10.2307_3694817-ngram1.txt","Investment-Cash Flow Sensitivities: Constrained versus Unconstrained Firms"
"journal-article-10.2307_4617043-ngram1.txt","Index to Authors of Articles and Dissertation Abstracts"
"journal-article-10.2307_2329164-ngram1.txt","The Spinoff and Merger Ex-Date Effects"
"journal-article-10.2307_2697756-ngram1.txt","Do Conglomerate Firms Allocate Resources Inefficiently across Industries? Theory and Evidence"
"journal-article-10.2307_43611073-ngram1.txt","The Cross-Section of Credit Risk Premia and Equity Returns"
"journal-article-10.2307_25656286-ngram1.txt","Global Currency Hedging"
"journal-article-10.2307_222398-ngram1.txt","Investment Plans and Stock Returns"
"journal-article-10.2307_2328878-ngram1.txt","Back Matter"
"journal-article-10.2307_40864920-ngram1.txt","Mutual Fund Incubation"
"journal-article-10.2307_25656285-ngram1.txt","Real and Financial Industry Booms and Busts"
"journal-article-10.2307_117437-ngram1.txt","Debt, Leases, Taxes, and the Endogeneity of Corporate Tax Status"
"journal-article-10.2307_222520-ngram1.txt","Some Evidence on the Uniqueness of Initial Public Debt Offerings"
"journal-article-10.2307_2329184-ngram1.txt","Corporate Debt Value, Bond Covenants, and Optimal Capital Structure"
"journal-article-10.2307_2326074-ngram1.txt","Antitrust and Competitive Issues in United States Banking Structure"
"journal-article-10.2307_2697843-ngram1.txt","Nonlinear Pricing Kernels, Kurtosis Preference, and Evidence from the Cross Section of Equity Returns"
"journal-article-10.2307_41419673-ngram1.txt","Tiebreaker: Certification and Multiple Credit Ratings"
"journal-article-10.2307_25094489-ngram1.txt","Hedge Funds: Performance, Risk, and Capital Formation"
"journal-article-10.2307_25094437-ngram1.txt","Information Asymmetry and Asset Prices: Evidence from the China Foreign Share Discount"
"journal-article-10.2307_2697716-ngram1.txt","Were the Good Old Days That Good? Changes in Managerial Stock Ownership since the Great Depression"
"journal-article-10.2307_2697819-ngram1.txt","Characteristics of Risk and Return in Risk Arbitrage"
"journal-article-10.2307_42002598-ngram1.txt","Uncertainty, Time-Varying Fear, and Asset Prices"
"journal-article-10.2307_43611079-ngram1.txt","A Pyrrhic Victory? Bank Bailouts and Sovereign Credit Risk"
"journal-article-10.2307_3694898-ngram1.txt","Informed Trading When Information Becomes Stale"
"journal-article-10.2307_41419704-ngram1.txt","Hedge Funds and Chapter 11"
"journal-article-10.2307_2328558-ngram1.txt","Fifty Years of the American Finance Association"
"journal-article-10.2307_42002605-ngram1.txt","Risk Management and Firm Value: Evidence from Weather Derivatives"
"journal-article-10.2307_2329412-ngram1.txt","Back Matter"
"journal-article-10.2307_222375-ngram1.txt","Mutual Fund Performance: An Empirical Decomposition into Stock-Picking Talent, Style, Transactions Costs, and Expenses"
"journal-article-10.2307_2328395-ngram1.txt","Optimal Release of Information By Firms"
"journal-article-10.2307_27735172-ngram1.txt","Driven to Distraction: Extraneous Events and Underreaction to Earnings News"
"journal-article-10.2307_29789778-ngram1.txt","Why Do Mutual Fund Advisory Contracts Change? Performance, Growth, and Spillover Effects"
"journal-article-10.2307_20487963-ngram1.txt","It's SHO Time! Short-Sale Price Tests and Market Quality"
"journal-article-10.2307_2329118-ngram1.txt","Dual Trading in Futures Markets"
"journal-article-10.2307_2697720-ngram1.txt","Mutual Fund Herding and the Impact on Stock Prices"
"journal-article-10.2307_3648176-ngram1.txt","The Presidential Puzzle: Political Cycles and the Stock Market"
"journal-article-10.2307_3094558-ngram1.txt","Incentive Fees and Mutual Funds"
"journal-article-10.2307_222462-ngram1.txt","Have Individual Stocks Become More Volatile? An Empirical Exploration of Idiosyncratic Risk"
"journal-article-10.2307_41419674-ngram1.txt","External Networking and Internal Firm Governance"
"journal-article-10.2307_43611075-ngram1.txt","Strategic and Financial Bidders in Takeover Auctions"
"journal-article-10.2307_3694915-ngram1.txt","Default Risk in Equity Returns"
"journal-article-10.2307_117415-ngram1.txt","Asset Efficiency and Reallocation Decisions of Bankrupt Firms"
"journal-article-10.2307_25094474-ngram1.txt","Bank Loans, Bonds, and Information Monopolies across the Business Cycle"
"journal-article-10.2307_3694732-ngram1.txt","A Catering Theory of Dividends"
"journal-article-10.2307_25094449-ngram1.txt","Which Shorts Are Informed?"
"journal-article-10.2307_3699317-ngram1.txt","Credit Ratings and Capital Structure"
"journal-article-10.2307_43611074-ngram1.txt","Volatility, the Macroeconomy, and Asset Prices"
"journal-article-10.2307_4622317-ngram1.txt","Corporate Governance and Firm Value: The Impact of the 2002 Governance Rules"
"journal-article-10.2307_23324385-ngram1.txt","Regulatory Arbitrage and International Bank Flows"
"journal-article-10.2307_23324406-ngram1.txt","The Cost of Debt"
"journal-article-10.2307_25094435-ngram1.txt","Which Money Is Smart? Mutual Fund Buys and Sells of Individual and Institutional Investors"
"journal-article-10.2307_4622301-ngram1.txt","Participation Costs and the Sensitivity of Fund Flows to Past Performance"
"journal-article-10.2307_3694814-ngram1.txt","Predictable Investment Horizons and Wealth Transfers among Mutual Fund Shareholders"
"journal-article-10.2307_42002604-ngram1.txt","Debt Specialization"
"journal-article-10.2307_3094581-ngram1.txt","Founding-Family Ownership and Firm Performance: Evidence from the S&amp;P 500"
"journal-article-10.2307_43611055-ngram1.txt","A Mean-Variance Benchmark for Intertemporal Portfolio Theory"
"journal-article-10.2307_797994-ngram1.txt","Herding and Feedback Trading by Institutional and Individual Investors"
"journal-article-10.2307_2697835-ngram1.txt","Mutual Fund Advisory Contracts: An Empirical Investigation"
"journal-article-10.2307_4123441-ngram1.txt","A Theory of Pyramidal Ownership and Family Business Groups"
"journal-article-10.2307_2697765-ngram1.txt","Momentum, Business Cycle, and Time-Varying Expected Returns"
"journal-article-10.2307_2328697-ngram1.txt","The Theory of Capital Structure"
"journal-article-10.2307_25094488-ngram1.txt","Hedge Fund Activism, Corporate Governance, and Firm Performance"
"journal-article-10.2307_42002632-ngram1.txt","Opening the Black Box: Internal Capital Markets and Managerial Power"
"journal-article-10.2307_43611078-ngram1.txt","The Real Product Market Impact of Mergers"
"journal-article-10.2307_43611178-ngram1.txt","CEO Ownership, Stock Market Performance, and Managerial Discretion"
"journal-article-10.2307_20488004-ngram1.txt","The Price of Correlation Risk: Evidence from Equity Options"
"journal-article-10.2307_4123462-ngram1.txt","Whom You Know Matters: Venture Capital Networks and Investment Performance"
"journal-article-10.2307_4622284-ngram1.txt","Growth Opportunities and the Choice of Leverage, Debt Maturity, and Covenants"
"journal-article-10.2307_2697796-ngram1.txt","Mental Accounting, Loss Aversion, and Individual Stock Returns"
"journal-article-10.2307_3699330-ngram1.txt","Which Investors Fear Expropriation? Evidence from Investors' Portfolio Choices"
"journal-article-10.2307_27735151-ngram1.txt","Analyzing the Tax Benefits from Employee Stock Options"
"journal-article-10.2307_117456-ngram1.txt","Volume, Volatility, Price, and Profit When All Traders Are above Average"
"journal-article-10.2307_20487972-ngram1.txt","Market Sidedness: Insights into Motives for Trade Initiation"
"journal-article-10.2307_2328694-ngram1.txt","Production-Based Asset Pricing and the Link Between Stock Returns and Economic Fluctuations"
"journal-article-10.2307_2328856-ngram1.txt","A Theory of Workouts and the Effects of Reorganization Law"
"journal-article-10.2307_4622285-ngram1.txt","Smart Institutions, Foolish Choices: The Limited Partner Performance Puzzle"
"journal-article-10.2307_3694878-ngram1.txt","The Cash Flow Sensitivity of Cash"
"journal-article-10.2307_2328519-ngram1.txt","Tax Arbitrage and the Existence of Equilibrium Prices for Financial Assets"
"journal-article-10.2307_23261366-ngram1.txt","Real Options, Volatility, and Stock Returns"
"journal-article-10.2307_40864991-ngram1.txt","Luck versus Skill in the Cross-Section of Mutual Fund Returns"
"journal-article-10.2307_43611071-ngram1.txt","Repo Runs: Evidence from the Tri-Party Repo Market"
"journal-article-10.2307_25094455-ngram1.txt","Capital Gains Taxes and Asset Prices: Capitalization or Lock-In?"
"journal-article-10.2307_2329540-ngram1.txt","Limit Order Trading"
"journal-article-10.2307_29789817-ngram1.txt","Explaining the Magnitude of Liquidity Premia: The Roles of Return Predictability, Wealth Shocks, and State-Dependent Transaction Costs"
"journal-article-10.2307_2328860-ngram1.txt","Tax Shields, Sample-Selection Bias, and the Information Content of Conversion-Forcing Bond Calls"
"journal-article-10.2307_3094548-ngram1.txt","Pseudo Market Timing and the Long-Run Underperformance of IPOs"
"journal-article-10.2307_2329112-ngram1.txt","The Cross-Section of Expected Stock Returns"
"journal-article-10.2307_2329514-ngram1.txt","Do Changes in Dividends Signal the Future or the Past?"
"journal-article-10.2307_23324383-ngram1.txt","A Lintner Model of Payout and Managerial Rents"
"journal-article-10.2307_3648223-ngram1.txt","Performance Incentives within Firms: The Effect of Managerial Responsibility"
"journal-article-10.2307_41419707-ngram1.txt","Individual Investor Trading and Return Patterns around Earnings Announcements"
"journal-article-10.2307_43612957-ngram1.txt","The Joint Cross Section of Stocks and Options"
"journal-article-10.2307_4622294-ngram1.txt","Why Do Firms Become Widely Held? An Analysis of the Dynamics of Corporate Ownership"
"journal-article-10.2307_3694756-ngram1.txt","Information and Control in Ventures and Alliances"
"journal-article-10.2307_3694930-ngram1.txt","Institutional Holdings and Payout Policy"
"journal-article-10.2307_23261328-ngram1.txt","The Case for Intervening in Bankers' Pay"
"journal-article-10.2307_2329416-ngram1.txt","Time-Varying Expected Returns in International Bond Markets"
"journal-article-10.2307_3874722-ngram1.txt","Market Reactions to Tangible and Intangible Information"
"journal-article-10.2307_43611058-ngram1.txt","Do Peer Firms Affect Corporate Financial Policy?"
"journal-article-10.2307_20487989-ngram1.txt","Cash Flow, Consumption Risk, and the Cross-Section of Stock Returns"
"journal-article-10.2307_2328689-ngram1.txt","Returns and Volatility of Low-Grade Bonds 1977-1989"
"journal-article-10.2307_2328981-ngram1.txt","Can Capital Income Taxes Survive in Open Economies?"
"journal-article-10.2307_43611081-ngram1.txt","Duration of Executive Compensation"
"journal-article-10.2307_222486-ngram1.txt","Monitoring and Structure of Debt Contracts"
"journal-article-10.2307_41419676-ngram1.txt","The Value of Investment Banking Relationships: Evidence from the Collapse of Lehman Brothers"
"journal-article-10.2307_25094461-ngram1.txt","Earnings Management and Firm Performance following Open-Market Repurchases"
"journal-article-10.2307_4123442-ngram1.txt","Optimal Security Design and Dynamic Capital Structure in a Continuous-Time Agency Model"
"journal-article-10.2307_41419679-ngram1.txt","Family-Controlled Firms and Informed Trading: Evidence from Short Sales"
"journal-article-10.2307_23324391-ngram1.txt","Industry-Specific Human Capital, Idiosyncratic Risk, and the Cross-Section of Expected Stock Returns"
"journal-article-10.2307_43612951-ngram1.txt","Rise of the Machines: Algorithmic Trading in the Foreign Exchange Market"
"journal-article-10.2307_117358-ngram1.txt","Option Volume and Stock Prices: Evidence on Where Informed Traders Trade"
"journal-article-10.2307_2328816-ngram1.txt","Intraday Price Change and Trading Volume Relations in the Stock and Stock Option Markets"
"journal-article-10.2307_43612950-ngram1.txt","The Media and the Diffusion of Information in Financial Markets: Evidence from Newspaper Strikes"
"journal-article-10.2307_20487958-ngram1.txt","How and When Do Firms Adjust Their Capital Structures toward Targets?"
"journal-article-10.2307_2328157-ngram1.txt","Back Matter"
"journal-article-10.2307_2329310-ngram1.txt","Capital Requirements, Monetary Policy, and Aggregate Bank Lending: Theory and Empirical Evidence"
"journal-article-10.2307_27735189-ngram1.txt","The Price Is (Almost) Right"
"journal-article-10.2307_3694916-ngram1.txt","International Evidence on Institutional Trading Behavior and Price Impact"
"journal-article-10.2307_117364-ngram1.txt","On the Costs of a Bank-Centered Financial System: Evidence from the Changing Main Bank Relations in Japan"
"journal-article-10.2307_20487954-ngram1.txt","How Does Size Affect Mutual Fund Behavior?"
"journal-article-10.2307_20488007-ngram1.txt","Rank-Order Tournaments and Incentive Alignment: The Effect on Firm Performance"
"journal-article-10.2307_2329191-ngram1.txt","The Effect of Bankruptcy Protection on Investment: Chapter 11 as a Screening Device"
"journal-article-10.2307_43611203-ngram1.txt","Securitization and Capital Structure in Nonfinancial Firms: An Empirical Investigation"
"journal-article-10.2307_2329421-ngram1.txt","The Maturity Structure of Corporate Debt"
"journal-article-10.2307_23324384-ngram1.txt","Banking Globalization and Monetary Transmission"
"journal-article-10.2307_43612955-ngram1.txt","What's Not There: Odd Lots and Market Data"
"journal-article-10.2307_20487973-ngram1.txt","Private Benefits of Control, Ownership, and the Cross-Listing Decision"
"journal-article-10.2307_42002567-ngram1.txt","Borrow Cheap, Buy High? The Determinants of Leverage and Pricing in Buyouts"
"journal-article-10.2307_4622313-ngram1.txt","Lazy Investors, Discretionary Consumption, and the Cross-Section of Stock Returns"
"journal-article-10.2307_23324370-ngram1.txt","This Time Is the Same: Using Bank Performance in 1998 to Explain Bank Performance during the Recent Financial Crisis"
"journal-article-10.2307_23324405-ngram1.txt","Why Are CEOs Rarely Fired? Evidence from Structural Estimation"
"journal-article-10.2307_25656305-ngram1.txt","Do Bonds Span Volatility Risk in the U.S. Treasury Market? A Specification Test for Affine Term Structure Models"
"journal-article-10.2307_20487974-ngram1.txt","Are Liquidity and Information Risks Priced in the Treasury Bond Market?"
"journal-article-10.2307_2697806-ngram1.txt","The Bright Side of Internal Capital Markets"
"journal-article-10.2307_27735169-ngram1.txt","Business Networks, Corporate Governance, and Contracting in the Mutual Fund Industry"
"journal-article-10.2307_3648222-ngram1.txt","Tax-Induced Trading of Equity Securities: Evidence from the ADR Market"
"journal-article-10.2307_117460-ngram1.txt","Stock Returns, Dividend Yields, and Taxes"
"journal-article-10.2307_2328838-ngram1.txt","The Default Risk of Swaps"
"journal-article-10.2307_3694880-ngram1.txt","Short-Selling Prior to Earnings Announcements"
"journal-article-10.2307_43611167-ngram1.txt","Why Do Firms Evade Taxes? The Role of Information Sharing and Financial Sector Outreach"
"journal-article-10.2307_117385-ngram1.txt","The Determinants of Stock Price Exposure: Financial Engineering and the Gold Mining Industry"
"journal-article-10.2307_2328857-ngram1.txt","The Losses Realized in Bank Failures"
"journal-article-10.2307_2329222-ngram1.txt","Another Puzzle: The Growth in Actively Managed Mutual Funds"
"journal-article-10.2307_2697842-ngram1.txt","The Effects of Banking Mergers on Loan Contracts"
"journal-article-10.2307_29789790-ngram1.txt","The Interim Trading Skills of Institutional Investors"
"journal-article-10.2307_3094512-ngram1.txt","The Making of a Dealer Market: From Entry to Equilibrium in the Trading of Nasdaq Stocks"
"journal-article-10.2307_25094475-ngram1.txt","A Search-Based Theory of the On-the-Run Phenomenon"
"journal-article-10.2307_42002612-ngram1.txt","Access to Collateral and Corporate Debt Structure: Evidence from a Natural Experiment"
"journal-article-10.2307_20487985-ngram1.txt","Work Ethic, Employment Contracts, and Firm Value"
"journal-article-10.2307_2329346-ngram1.txt","Covenants and Collateral as Incentives to Monitor"
"journal-article-10.2307_25656308-ngram1.txt","The Interdependent and Intertemporal Nature of Financial Decisions: An Application to Cash Flow Sensitivities"
"journal-article-10.2307_3094482-ngram1.txt","Why Do Managers Diversify Their Firms? Agency Reconsidered"
"journal-article-10.2307_3694852-ngram1.txt","Rational IPO Waves"
"journal-article-10.2307_41305171-ngram1.txt","The Real and Financial Implications of Corporate Hedging"
"journal-article-10.2307_23324380-ngram1.txt","Are Banks Still Special When There Is a Secondary Market for Loans?"
"journal-article-10.2307_25094513-ngram1.txt","Buyer-Supplier Relationships and the Stakeholder Theory of Capital Structure"
"journal-article-10.2307_3699355-ngram1.txt","Are Busy Boards Effective Monitors?"
"journal-article-10.2307_43611064-ngram1.txt","Informed Trading through the Accounts of Children"
"journal-article-10.2307_20487957-ngram1.txt","Limited Attention and the Allocation of Effort in Securities Trading"
"journal-article-10.2307_2329364-ngram1.txt","Back Matter"
"journal-article-10.2307_2329369-ngram1.txt","Special Repo Rates"
"journal-article-10.2307_2329534-ngram1.txt","Momentum Strategies"
"journal-article-10.2307_25094492-ngram1.txt","International Cross-Listing, Firm Performance, and Top Management Turnover: A Test of the Bonding Hypothesis"
"journal-article-10.2307_2328998-ngram1.txt","Dividends and Losses"
"journal-article-10.2307_3699325-ngram1.txt","Does a Parent-Subsidiary Structure Enhance Financing Flexibility?"
"journal-article-10.2307_43611195-ngram1.txt","Stock Options as Lotteries"
"journal-article-10.2307_2328966-ngram1.txt","Back Matter"
